latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,80.125,15.0,39600,Australia/Sydney,AEDT

time,temperature_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),visibility (m),wind_speed_80m (km/h),wind_direction_80m (°),soil_temperature_6cm (°C),soil_moisture_1_to_3cm (m³/m³)
2024-03-06T18:00,33.5,0.00,0.00,1012.2,1010.5,24140.00,8.0,126,37.5,0.098
2024-03-06T19:00,33.7,0.00,0.00,1011.4,1009.7,24140.00,12.5,123,38.5,0.098
2024-03-06T20:00,33.0,0.00,0.00,1010.2,1008.5,24140.00,14.8,124,38.3,0.098
2024-03-06T21:00,32.2,0.00,0.00,1009.6,1007.9,24140.00,15.4,123,37.6,0.098
2024-03-06T22:00,31.0,0.00,0.00,1009.2,1007.5,24140.00,15.3,120,36.1,0.098
2024-03-06T23:00,30.4,0.00,0.00,1009.6,1007.9,24140.00,12.5,131,34.6,0.098
2024-03-07T00:00,28.7,0.00,0.00,1010.7,1009.0,24140.00,14.3,129,32.2,0.098
2024-03-07T01:00,27.9,0.00,0.00,1011.7,1010.0,24140.00,15.8,131,30.5,0.097
2024-03-07T02:00,27.4,0.00,0.00,1012.8,1011.1,24140.00,15.8,131,29.5,0.097
2024-03-07T03:00,27.0,0.00,0.00,1012.9,1011.2,24140.00,16.6,129,28.9,0.097
2024-03-07T04:00,26.6,0.00,0.00,1012.7,1011.0,24140.00,17.1,125,28.4,0.097
2024-03-07T05:00,26.6,0.00,0.00,1012.2,1010.5,24140.00,16.3,125,28.1,0.097
2024-03-07T06:00,26.3,0.00,0.00,1011.4,1009.7,24140.00,14.8,129,27.8,0.097
2024-03-07T07:00,25.9,0.00,0.00,1011.2,1009.5,24140.00,10.7,140,27.4,0.097
2024-03-07T08:00,25.7,0.00,0.00,1010.8,1009.1,24140.00,9.9,147,27.0,0.097
2024-03-07T09:00,25.6,0.00,0.00,1010.7,1009.0,24140.00,9.8,156,26.8,0.097
2024-03-07T10:00,25.4,0.00,0.00,1010.3,1008.6,24140.00,9.1,173,26.6,0.097
2024-03-07T11:00,24.8,0.00,0.00,1010.3,1008.6,24140.00,7.7,191,26.4,0.100
2024-03-07T12:00,24.4,0.00,0.00,1011.1,1009.4,24140.00,8.9,212,26.1,0.100
2024-03-07T13:00,24.8,0.00,0.00,1012.3,1010.6,24140.00,10.0,221,26.3,0.100
2024-03-07T14:00,26.7,0.00,0.00,1013.4,1011.7,24140.00,8.4,211,28.0,0.100
2024-03-07T15:00,28.8,0.00,0.00,1013.4,1011.7,24140.00,10.5,186,30.7,0.100
2024-03-07T16:00,30.9,0.00,0.00,1013.1,1011.4,24140.00,12.3,177,33.5,0.100
2024-03-07T17:00,32.9,0.00,0.00,1012.1,1010.4,24140.00,12.0,164,36.5,0.100
2024-03-07T18:00,33.8,0.00,0.00,1011.3,1009.6,24140.00,12.8,158,38.2,0.100
2024-03-07T19:00,34.5,0.00,0.00,1010.6,1008.9,24140.00,13.0,141,39.3,0.100
2024-03-07T20:00,34.0,0.00,0.00,1009.8,1008.1,24140.00,16.1,130,39.5,0.100
2024-03-07T21:00,32.9,0.00,0.00,1009.3,1007.6,24140.00,17.7,129,38.5,0.100
2024-03-07T22:00,31.2,0.00,0.00,1008.9,1007.2,24140.00,17.9,128,36.7,0.099
2024-03-07T23:00,31.2,0.00,0.00,1008.8,1007.1,24140.00,16.6,141,35.4,0.099
2024-03-08T00:00,29.4,0.00,0.00,1009.5,1007.8,24140.00,17.3,137,32.8,0.099
2024-03-08T01:00,28.7,0.00,0.00,1010.6,1008.9,24140.00,17.6,136,31.2,0.099
2024-03-08T02:00,28.1,0.00,0.00,1011.7,1010.0,24140.00,17.3,137,30.2,0.099
2024-03-08T03:00,27.7,0.00,0.00,1012.0,1010.3,24140.00,16.3,137,29.6,0.099
2024-03-08T04:00,27.4,0.00,0.00,1012.2,1010.5,24140.00,16.1,138,29.1,0.099
2024-03-08T05:00,27.2,0.00,0.00,1012.4,1010.7,24140.00,16.3,133,28.8,0.099
2024-03-08T06:00,26.9,0.00,0.00,1011.5,1009.8,24140.00,14.8,137,28.4,0.099
2024-03-08T07:00,26.4,0.00,0.00,1010.8,1009.1,24140.00,13.2,145,28.0,0.099
2024-03-08T08:00,26.0,0.00,0.00,1010.3,1008.6,24140.00,12.2,152,27.5,0.099
2024-03-08T09:00,25.8,0.00,0.00,1010.1,1008.4,24140.00,12.6,160,27.2,0.099
2024-03-08T10:00,25.6,0.00,0.00,1010.1,1008.4,24140.00,12.4,170,27.0,0.099
2024-03-08T11:00,25.2,0.00,0.00,1010.7,1009.0,24140.00,9.8,186,26.8,0.101
2024-03-08T12:00,25.0,0.00,0.00,1011.6,1009.9,24140.00,9.3,208,26.6,0.101
2024-03-08T13:00,25.5,0.00,0.00,1012.4,1010.7,24140.00,9.7,219,27.0,0.101
2024-03-08T14:00,27.5,0.00,0.00,1013.5,1011.8,24140.00,10.0,210,28.8,0.101
2024-03-08T15:00,29.9,0.00,0.00,1013.5,1011.8,24140.00,13.1,196,31.6,0.101
2024-03-08T16:00,31.9,0.00,0.00,1013.2,1011.5,24140.00,12.6,193,34.6,0.100
2024-03-08T17:00,33.2,0.00,0.00,1012.6,1010.9,24140.00,10.1,180,37.2,0.100
2024-03-08T18:00,34.5,0.00,0.00,1011.8,1010.1,24140.00,10.5,164,39.1,0.100
2024-03-08T19:00,35.1,0.00,0.00,1010.9,1009.2,24140.00,13.1,143,40.2,0.100
2024-03-08T20:00,34.1,0.00,0.00,1010.3,1008.6,24140.00,18.1,133,39.6,0.100
2024-03-08T21:00,32.3,0.00,0.00,1009.7,1008.0,24140.00,20.9,131,38.2,0.100
2024-03-08T22:00,31.3,0.00,0.00,1009.5,1007.8,24140.00,19.6,131,36.7,0.100
2024-03-08T23:00,30.5,0.00,0.00,1009.9,1008.2,24140.00,18.3,135,35.2,0.100
2024-03-09T00:00,29.0,0.00,0.00,1010.1,1008.4,24140.00,21.4,132,32.7,0.100
2024-03-09T01:00,28.3,0.00,0.00,1011.0,1009.3,24140.00,22.0,128,31.1,0.099
2024-03-09T02:00,27.9,0.00,0.00,1011.5,1009.8,24140.00,17.1,131,30.2,0.099
2024-03-09T03:00,27.6,0.00,0.00,1012.3,1010.6,24140.00,15.0,138,29.6,0.099
2024-03-09T04:00,27.3,0.00,0.00,1012.1,1010.4,24140.00,18.2,141,29.1,0.099
2024-03-09T05:00,27.7,0.00,0.00,1012.7,1011.0,24140.00,14.6,142,29.2,0.099
2024-03-09T06:00,27.4,0.00,0.00,1011.6,1009.9,24140.00,12.6,153,28.9,0.099
2024-03-09T07:00,27.0,0.00,0.00,1010.9,1009.2,24140.00,12.0,164,28.5,0.099
2024-03-09T08:00,26.6,0.00,0.00,1010.3,1008.6,24140.00,12.3,175,28.1,0.099
2024-03-09T09:00,26.3,0.00,0.00,1010.1,1008.4,24140.00,10.9,189,27.9,0.099
2024-03-09T10:00,26.0,0.00,0.00,1010.2,1008.5,24140.00,9.3,196,27.5,0.099
2024-03-09T11:00,25.8,0.00,0.00,1010.8,1009.1,24140.00,7.0,201,27.4,0.102
2024-03-09T12:00,25.4,0.00,0.00,1011.6,1009.9,24140.00,5.2,214,27.0,0.102
2024-03-09T13:00,26.2,0.00,0.00,1012.3,1010.6,24140.00,5.6,230,27.4,0.102
2024-03-09T14:00,28.1,0.00,0.00,1013.3,1011.6,24140.00,5.4,217,29.5,0.102
2024-03-09T15:00,30.2,0.00,0.00,1013.2,1011.5,24140.00,5.8,202,32.3,0.102
2024-03-09T16:00,32.1,0.00,0.00,1012.9,1011.2,24140.00,5.8,184,35.2,0.101
2024-03-09T17:00,33.4,0.00,0.00,1012.3,1010.6,24140.00,6.9,129,37.3,0.101
2024-03-09T18:00,34.1,0.00,0.00,1012.0,1010.3,24140.00,11.8,110,39.0,0.101
2024-03-09T19:00,33.0,0.00,0.00,1010.9,1009.2,24140.00,17.9,109,38.8,0.100
2024-03-09T20:00,32.2,0.00,0.00,1010.3,1008.6,24140.00,19.0,109,38.3,0.100
2024-03-09T21:00,31.4,0.00,0.00,1009.7,1008.0,24140.00,20.5,108,37.5,0.100
2024-03-09T22:00,30.4,0.00,0.00,1010.0,1008.3,24140.00,21.2,105,36.1,0.100
2024-03-09T23:00,30.4,0.00,0.00,1009.8,1008.1,24140.00,18.4,102,35.0,0.100
2024-03-10T00:00,29.1,0.00,0.00,1010.5,1008.8,24140.00,18.6,105,32.7,0.100
2024-03-10T01:00,28.8,0.00,0.00,1011.4,1009.7,24140.00,18.9,104,31.3,0.100
2024-03-10T02:00,28.6,0.00,0.00,1012.4,1010.7,24140.00,20.5,100,30.6,0.100
2024-03-10T03:00,28.4,0.00,0.00,1012.9,1011.2,24140.00,20.2,106,30.1,0.100
2024-03-10T04:00,28.4,0.00,0.00,1013.0,1011.3,24140.00,18.7,109,29.9,0.100
2024-03-10T05:00,28.0,0.00,0.00,1013.2,1011.5,24140.00,15.3,117,29.6,0.099
2024-03-10T06:00,28.0,0.00,0.00,1012.6,1010.9,24140.00,14.2,120,29.5,0.099
2024-03-10T07:00,27.6,0.00,0.00,1012.5,1010.8,24140.00,11.3,127,29.2,0.099
2024-03-10T08:00,27.4,0.00,0.00,1012.0,1010.3,24140.00,9.9,134,28.9,0.099
2024-03-10T09:00,27.3,0.00,0.00,1012.2,1010.5,24140.00,10.2,138,28.6,0.099
2024-03-10T10:00,27.0,0.00,0.00,1011.9,1010.2,24140.00,11.3,143,28.4,0.099
2024-03-10T11:00,27.0,0.00,0.00,1012.2,1010.5,24140.00,9.6,146,28.2,0.108
2024-03-10T12:00,27.0,0.00,0.00,1012.8,1011.1,24140.00,9.7,149,28.0,0.108
2024-03-10T13:00,27.7,0.00,0.00,1014.2,1012.5,24140.00,9.4,157,28.3,0.108
2024-03-10T14:00,29.3,0.00,0.00,1015.1,1013.4,24140.00,12.3,159,30.0,0.107
2024-03-10T15:00,30.8,0.00,0.00,1015.8,1014.1,24140.00,13.7,162,32.4,0.107
2024-03-10T16:00,31.9,0.00,0.00,1015.6,1013.9,24140.00,12.4,158,35.0,0.107
2024-03-10T17:00,32.8,0.00,0.00,1014.9,1013.2,24140.00,9.5,143,37.2,0.107
2024-03-10T18:00,33.3,0.00,0.00,1013.9,1012.2,24140.00,12.2,124,38.3,0.106
2024-03-10T19:00,33.2,0.00,0.00,1013.0,1011.3,24140.00,15.5,118,38.8,0.106
2024-03-10T20:00,32.7,0.00,0.00,1012.4,1010.7,24140.00,16.7,115,38.7,0.106
2024-03-10T21:00,32.0,0.00,0.00,1012.2,1010.5,24140.00,17.0,111,38.0,0.106
2024-03-10T22:00,31.1,0.00,0.00,1012.1,1010.4,24140.00,18.6,108,36.8,0.105
2024-03-10T23:00,30.5,0.00,0.00,1012.2,1010.5,24140.00,17.0,103,35.2,0.105
2024-03-11T00:00,29.4,0.00,0.00,1012.9,1011.2,24140.00,17.5,98,32.9,0.105
2024-03-11T01:00,28.7,0.00,0.00,1013.6,1011.9,24140.00,17.3,92,31.3,0.105
2024-03-11T02:00,28.4,0.00,0.00,1014.6,1012.9,24140.00,18.4,90,30.5,0.105
2024-03-11T03:00,28.2,0.00,0.00,1014.6,1012.9,24140.00,19.1,92,30.0,0.105
2024-03-11T04:00,28.0,0.00,0.00,1014.9,1013.2,24140.00,16.7,96,29.5,0.105
2024-03-11T05:00,27.4,0.00,0.00,1014.9,1013.2,24140.00,13.7,85,29.0,0.105
2024-03-11T06:00,27.1,0.00,0.00,1014.3,1012.6,24140.00,12.6,93,28.6,0.105
2024-03-11T07:00,26.9,0.00,0.00,1014.0,1012.3,24140.00,9.0,90,28.2,0.105
2024-03-11T08:00,26.8,0.00,0.00,1013.7,1012.0,24140.00,6.2,97,27.9,0.105
2024-03-11T09:00,26.6,0.00,0.00,1013.7,1012.0,24140.00,5.4,127,27.7,0.104
2024-03-11T10:00,26.5,0.00,0.00,1013.6,1011.9,24140.00,6.4,164,27.5,0.104
2024-03-11T11:00,26.5,0.00,0.00,1014.0,1012.3,24140.00,6.8,183,27.5,0.104
2024-03-11T12:00,26.0,0.00,0.00,1015.0,1013.3,24140.00,5.2,214,27.3,0.104
2024-03-11T13:00,26.5,0.00,0.00,1016.0,1014.3,24140.00,5.3,242,27.8,0.104
2024-03-11T14:00,28.4,0.00,0.00,1017.1,1015.4,24140.00,2.6,214,29.8,0.104
2024-03-11T15:00,30.7,0.00,0.00,1017.1,1015.4,24140.00,7.1,139,32.5,0.104
2024-03-11T16:00,32.2,0.00,0.00,1016.7,1015.0,24140.00,9.9,134,35.3,0.104
2024-03-11T17:00,33.0,0.00,0.00,1016.3,1014.6,24140.00,11.2,123,37.0,0.103
2024-03-11T18:00,33.3,0.00,0.00,1015.3,1013.6,24140.00,13.8,123,38.2,0.103
2024-03-11T19:00,33.7,0.00,0.00,1014.3,1012.6,24140.00,14.7,121,39.2,0.103
2024-03-11T20:00,33.6,0.00,0.00,1013.2,1011.5,24140.00,15.8,120,39.4,0.102
2024-03-11T21:00,33.0,0.00,0.00,1012.5,1010.8,24140.00,16.1,119,38.8,0.102
2024-03-11T22:00,31.8,0.00,0.00,1012.1,1010.4,24140.00,16.9,119,37.4,0.102
2024-03-11T23:00,30.9,0.00,0.00,1012.2,1010.5,24140.00,17.6,125,35.7,0.102
2024-03-12T00:00,29.3,0.00,0.00,1013.0,1011.3,24140.00,17.7,123,33.2,0.102
2024-03-12T01:00,28.8,0.00,0.00,1014.0,1012.3,24140.00,16.6,124,31.5,0.102
2024-03-12T02:00,28.5,0.00,0.00,1015.0,1013.3,24140.00,15.1,123,30.7,0.102
2024-03-12T03:00,28.2,0.00,0.00,1015.2,1013.5,24140.00,14.2,126,30.1,0.102
2024-03-12T04:00,27.9,0.00,0.00,1015.1,1013.4,24140.00,12.8,130,29.6,0.101
2024-03-12T05:00,27.5,0.00,0.00,1015.2,1013.5,24140.00,12.0,139,29.2,0.101
2024-03-12T06:00,27.1,0.00,0.00,1014.4,1012.7,24140.00,12.1,150,28.9,0.101
2024-03-12T07:00,26.8,0.00,0.00,1014.0,1012.3,24140.00,13.6,163,28.5,0.101
2024-03-12T08:00,26.5,0.00,0.00,1013.5,1011.8,24140.00,13.0,174,28.1,0.101
2024-03-12T09:00,26.2,0.00,0.00,1013.2,1011.5,24140.00,12.7,188,27.9,0.101
2024-03-12T10:00,25.8,0.00,0.00,1013.2,1011.5,24140.00,12.4,206,27.6,0.101
2024-03-12T11:00,25.0,0.00,0.00,1013.6,1011.9,24140.00,10.3,216,27.0,0.104
2024-03-12T12:00,24.5,0.00,0.00,1014.5,1012.8,24140.00,10.7,225,26.7,0.104
2024-03-12T13:00,25.3,0.00,0.00,1015.2,1013.5,24140.00,10.0,232,27.0,0.104
2024-03-12T14:00,27.6,0.00,0.00,1016.3,1014.6,24140.00,8.2,232,29.1,0.104
2024-03-12T15:00,30.1,0.00,0.00,1016.2,1014.5,24140.00,10.0,206,32.2,0.104
2024-03-12T16:00,32.3,0.00,0.00,1015.9,1014.2,24140.00,9.5,189,35.2,0.103
2024-03-12T17:00,34.1,0.00,0.00,1015.1,1013.4,24140.00,10.6,170,37.9,0.103
2024-03-12T18:00,35.3,0.00,0.00,1013.9,1012.2,24140.00,12.4,158,39.8,0.103
2024-03-12T19:00,35.9,0.00,0.00,1012.8,1011.1,24140.00,15.0,145,40.8,0.102
2024-03-12T20:00,35.1,0.00,0.00,1011.7,1010.0,24140.00,18.9,132,40.6,0.102
2024-03-12T21:00,33.3,0.00,0.00,1011.1,1009.4,24140.00,21.2,132,39.3,0.102
2024-03-12T22:00,31.8,0.00,0.00,1010.9,1009.2,24140.00,21.7,133,37.6,0.102
2024-03-12T23:00,30.6,0.00,0.00,1011.4,1009.7,24140.00,18.4,140,35.5,0.102
2024-03-13T00:00,29.0,0.00,0.00,1011.9,1010.2,24140.00,19.2,142,33.0,0.101
2024-03-13T01:00,28.5,0.00,0.00,1012.7,1011.0,24140.00,18.2,146,31.5,0.101
2024-03-13T02:00,28.1,0.00,0.00,1013.4,1011.7,24140.00,16.6,150,30.5,0.101
2024-03-13T03:00,27.9,0.00,0.00,1013.7,1012.0,24140.00,16.1,153,30.0,0.101
2024-03-13T04:00,27.5,0.00,0.00,1013.3,1011.6,24140.00,15.2,158,29.5,0.101
2024-03-13T05:00,27.3,0.00,0.00,1013.8,1012.1,24140.00,14.0,157,29.1,0.101
2024-03-13T06:00,26.9,0.00,0.00,1012.6,1010.9,24140.00,13.5,164,28.7,0.101
2024-03-13T07:00,26.5,0.00,0.00,1012.1,1010.4,24140.00,12.3,177,28.3,0.101
2024-03-13T08:00,26.0,0.00,0.00,1011.2,1009.5,24140.00,11.6,202,28.0,0.101
2024-03-13T09:00,25.5,0.00,0.00,1011.2,1009.5,24140.00,12.2,223,27.6,0.101
2024-03-13T10:00,25.1,0.00,0.00,1011.0,1009.3,24140.00,12.7,227,27.5,0.101
2024-03-13T11:00,25.0,0.00,0.00,1011.5,1009.8,24140.00,12.7,227,27.2,0.111
2024-03-13T12:00,25.0,0.00,0.00,1012.2,1010.5,24140.00,13.0,224,27.0,0.111
2024-03-13T13:00,25.9,0.00,0.00,1013.3,1011.6,24140.00,10.7,222,27.4,0.111
2024-03-13T14:00,27.7,0.00,0.00,1014.1,1012.4,24140.00,12.3,212,29.2,0.111
2024-03-13T15:00,29.7,0.00,0.00,1014.5,1012.8,24140.00,13.4,200,31.9,0.111
2024-03-13T16:00,31.9,0.00,0.00,1014.2,1012.5,24140.00,13.4,194,34.6,0.111
2024-03-13T17:00,33.7,0.00,0.00,1013.4,1011.7,24140.00,15.5,175,36.8,0.110
2024-03-13T18:00,35.0,0.00,0.00,1012.4,1010.7,24140.00,17.3,163,38.8,0.110
2024-03-13T19:00,35.2,0.00,0.00,1011.6,1009.9,24140.00,19.5,152,39.8,0.110
2024-03-13T20:00,34.5,0.00,0.00,1010.7,1009.0,24140.00,22.2,148,39.7,0.109
2024-03-13T21:00,33.4,0.00,0.00,1010.2,1008.5,24140.00,23.6,149,38.8,0.109
2024-03-13T22:00,32.1,0.00,0.00,1010.0,1008.3,24140.00,24.0,150,37.2,0.109
2024-03-13T23:00,31.2,0.00,0.00,1010.1,1008.4,24140.00,21.6,156,35.1,0.109
2024-03-14T00:00,29.3,0.00,0.00,1010.5,1008.8,24140.00,20.6,153,32.8,0.109
2024-03-14T01:00,28.6,0.00,0.00,1011.8,1010.1,24140.00,19.3,151,31.2,0.109
2024-03-14T02:00,28.3,0.00,0.00,1012.6,1010.9,24140.00,19.9,148,30.5,0.108
2024-03-14T03:00,28.0,0.00,0.00,1013.2,1011.5,24140.00,20.6,144,29.9,0.108
2024-03-14T04:00,27.9,0.00,0.00,1013.1,1011.4,24140.00,20.7,141,29.5,0.108
2024-03-14T05:00,27.5,0.00,0.00,1013.4,1011.7,24140.00,16.6,146,29.1,0.108
2024-03-14T06:00,27.2,0.00,0.00,1012.8,1011.1,24140.00,14.7,155,28.9,0.108
2024-03-14T07:00,26.7,0.00,0.00,1011.9,1010.2,24140.00,12.8,170,28.5,0.108
2024-03-14T08:00,26.2,0.00,0.00,1011.2,1009.5,24140.00,12.0,187,28.1,0.108
2024-03-14T09:00,26.0,0.00,0.00,1010.8,1009.1,24140.00,14.4,193,27.9,0.108
2024-03-14T10:00,25.6,0.00,0.00,1011.1,1009.4,24140.00,14.0,198,27.6,0.108
2024-03-14T11:00,26.0,0.00,0.00,1011.5,1009.8,24140.00,12.4,216,27.8,0.115
2024-03-14T12:00,25.8,0.00,0.00,1012.6,1010.9,24140.00,13.2,225,27.5,0.115
2024-03-14T13:00,26.4,0.00,0.00,1013.4,1011.7,24140.00,12.2,227,27.9,0.114
2024-03-14T14:00,28.2,0.00,0.00,1014.4,1012.7,24140.00,12.5,221,29.4,0.114
2024-03-14T15:00,30.2,0.00,0.00,1014.6,1012.9,24140.00,15.3,210,31.6,0.114
2024-03-14T16:00,32.2,0.00,0.00,1014.1,1012.4,24140.00,12.6,200,34.3,0.114
2024-03-14T17:00,33.8,0.00,0.00,1013.1,1011.4,24140.00,11.2,186,36.8,0.113
2024-03-14T18:00,35.8,0.00,0.00,1011.8,1010.1,24140.00,10.0,165,39.0,0.113
2024-03-14T19:00,36.0,0.00,0.00,1011.1,1009.4,24140.00,13.0,136,40.1,0.113
2024-03-14T20:00,34.0,0.00,0.00,1010.4,1008.7,24140.00,20.3,127,39.5,0.112
2024-03-14T21:00,32.3,0.00,0.00,1010.0,1008.3,24140.00,21.8,129,38.0,0.112
2024-03-14T22:00,31.2,0.00,0.00,1009.7,1008.0,24140.00,21.8,128,36.5,0.112
2024-03-14T23:00,30.4,0.00,0.00,1010.0,1008.3,24140.00,20.5,128,34.8,0.112
2024-03-15T00:00,28.9,0.00,0.00,1010.3,1008.6,24140.00,20.7,129,32.5,0.112
2024-03-15T01:00,28.1,0.00,0.00,1010.9,1009.2,24140.00,20.8,127,31.0,0.112
2024-03-15T02:00,27.8,0.00,0.00,1011.4,1009.7,24140.00,21.3,127,30.2,0.111
2024-03-15T03:00,27.5,0.00,0.00,1011.9,1010.2,24140.00,20.2,129,29.6,0.111
2024-03-15T04:00,27.2,0.00,0.00,1012.0,1010.3,24140.00,17.6,134,29.1,0.111
2024-03-15T05:00,27.3,0.00,0.00,1012.0,1010.3,24140.00,13.0,134,29.0,0.111
2024-03-15T06:00,27.0,0.00,0.00,1011.3,1009.6,24140.00,12.9,144,28.6,0.111
2024-03-15T07:00,26.7,0.00,0.00,1010.7,1009.0,24140.00,10.0,165,28.2,0.111
2024-03-15T08:00,26.5,0.00,0.00,1010.1,1008.4,24140.00,10.5,176,28.0,0.111
2024-03-15T09:00,26.3,0.00,0.00,1010.1,1008.4,24140.00,12.6,180,27.8,0.111
2024-03-15T10:00,26.2,0.00,0.00,1010.3,1008.6,24140.00,13.0,186,27.7,0.111
2024-03-15T11:00,26.0,0.00,0.00,1010.6,1008.9,24140.00,12.0,201,27.5,0.115
2024-03-15T12:00,25.8,0.00,0.00,1011.5,1009.8,24140.00,13.2,202,27.3,0.115
2024-03-15T13:00,26.4,0.00,0.00,1012.2,1010.5,24140.00,11.6,216,27.8,0.114
2024-03-15T14:00,28.1,0.00,0.00,1013.3,1011.6,24140.00,12.1,210,29.4,0.114
2024-03-15T15:00,30.0,0.00,0.00,1013.6,1011.9,24140.00,16.4,195,31.9,0.114
2024-03-15T16:00,31.6,0.00,0.00,1013.7,1012.0,24140.00,14.8,186,34.4,0.114
2024-03-15T17:00,33.2,0.00,0.00,1012.7,1011.0,24140.00,13.7,166,37.0,0.113
2024-03-15T18:00,33.9,0.00,0.00,1011.6,1009.9,24140.00,15.1,155,38.7,0.113
2024-03-15T19:00,34.0,0.00,0.00,1010.6,1008.9,24140.00,16.9,146,39.2,0.113
2024-03-15T20:00,33.5,0.00,0.00,1010.0,1008.3,24140.00,18.0,143,39.3,0.112
2024-03-15T21:00,32.8,0.00,0.00,1009.4,1007.7,24140.00,18.9,141,38.7,0.112
2024-03-15T22:00,31.7,0.00,0.00,1009.7,1008.0,24140.00,19.5,141,37.2,0.112
2024-03-15T23:00,30.9,0.00,0.00,1009.5,1007.8,24140.00,17.4,142,35.5,0.112
2024-03-16T00:00,29.3,0.00,0.00,1010.1,1008.4,24140.00,19.4,140,33.1,0.112
2024-03-16T01:00,28.6,0.00,0.00,1010.9,1009.2,24140.00,19.4,137,31.5,0.112
2024-03-16T02:00,28.2,0.00,0.00,1011.6,1009.9,24140.00,19.9,134,30.5,0.111
2024-03-16T03:00,28.0,0.00,0.00,1012.2,1010.5,24140.00,19.6,131,30.0,0.111
2024-03-16T04:00,27.8,0.00,0.00,1012.6,1010.9,24140.00,18.8,137,29.5,0.111
2024-03-16T05:00,27.8,0.00,0.00,1012.7,1011.0,24140.00,16.6,141,29.4,0.111
2024-03-16T06:00,27.7,0.00,0.00,1011.9,1010.2,24140.00,18.1,149,29.1,0.111
2024-03-16T07:00,27.5,0.00,0.00,1011.4,1009.7,24140.00,15.4,159,29.0,0.111
2024-03-16T08:00,27.1,0.00,0.00,1010.9,1009.2,24140.00,11.9,177,28.6,0.111
2024-03-16T09:00,26.9,0.00,0.00,1010.9,1009.2,24140.00,12.7,187,28.5,0.111
2024-03-16T10:00,26.7,0.00,0.00,1011.1,1009.4,24140.00,13.2,191,28.2,0.111
2024-03-16T11:00,26.5,0.00,0.00,1011.5,1009.8,24140.00,10.7,192,28.0,0.112
2024-03-16T12:00,26.2,0.00,0.00,1012.5,1010.8,24140.00,11.2,186,27.6,0.112
2024-03-16T13:00,27.0,0.00,0.00,1013.2,1011.5,24140.00,10.1,186,28.1,0.112
2024-03-16T14:00,29.0,0.00,0.00,1014.2,1012.5,24140.00,11.6,185,30.1,0.112
2024-03-16T15:00,30.9,0.00,0.00,1014.2,1012.5,24140.00,14.1,176,32.7,0.112
2024-03-16T16:00,32.3,0.00,0.00,1014.0,1012.3,24140.00,14.1,165,35.4,0.111
2024-03-16T17:00,33.5,0.00,0.00,1013.4,1011.7,24140.00,15.7,160,37.3,0.111
2024-03-16T18:00,34.0,0.00,0.00,1012.5,1010.8,24140.00,17.9,152,38.5,0.110
2024-03-16T19:00,34.2,0.00,0.00,1011.8,1010.1,24140.00,19.3,147,39.2,0.110
2024-03-16T20:00,33.8,0.00,0.00,1011.0,1009.3,24140.00,19.6,144,39.5,0.110
2024-03-16T21:00,33.1,0.00,0.00,1010.3,1008.6,24140.00,20.0,142,38.8,0.110
2024-03-16T22:00,32.0,0.00,0.00,1010.5,1008.8,24140.00,20.2,140,37.4,0.109
2024-03-16T23:00,31.1,0.00,0.00,1010.1,1008.4,24140.00,17.8,137,35.5,0.109
2024-03-17T00:00,29.4,0.00,0.00,1010.8,1009.1,24140.00,18.6,131,33.1,0.109
2024-03-17T01:00,28.7,0.00,0.00,1011.6,1009.9,24140.00,18.8,126,31.5,0.109
2024-03-17T02:00,28.4,0.00,0.00,1012.3,1010.6,24140.00,20.1,123,30.6,0.109
2024-03-17T03:00,28.2,0.00,0.00,1012.6,1010.9,24140.00,21.2,122,30.1,0.109
2024-03-17T04:00,28.0,0.00,0.00,1012.7,1011.0,24140.00,20.6,123,29.7,0.109
2024-03-17T05:00,27.8,0.00,0.00,1012.6,1010.9,24140.00,16.9,124,29.4,0.109
2024-03-17T06:00,27.5,0.00,0.00,1012.0,1010.3,24140.00,14.8,124,29.0,0.109
2024-03-17T07:00,27.0,0.00,0.00,1011.4,1009.7,24140.00,13.2,125,28.6,0.109
2024-03-17T08:00,26.8,0.00,0.00,1011.0,1009.3,24140.00,11.3,127,28.3,0.108
2024-03-17T09:00,26.8,0.00,0.00,1011.0,1009.3,24140.00,10.5,131,28.1,0.108
2024-03-17T10:00,26.7,0.00,0.00,1011.4,1009.7,24140.00,11.0,139,28.0,0.108
2024-03-17T11:00,27.0,0.00,0.00,1011.5,1009.8,24140.00,10.4,136,28.1,0.109
2024-03-17T12:00,26.9,0.00,0.00,1012.3,1010.6,24140.00,9.7,141,27.8,0.109
2024-03-17T13:00,27.8,0.00,0.00,1012.8,1011.1,24140.00,10.0,142,28.3,0.109
2024-03-17T14:00,29.2,0.00,0.00,1013.6,1011.9,24140.00,13.3,142,30.1,0.109
2024-03-17T15:00,30.4,0.00,0.00,1014.3,1012.6,24140.00,13.3,139,32.5,0.109
2024-03-17T16:00,31.5,0.00,0.00,1014.5,1012.8,24140.00,13.8,137,34.8,0.108
2024-03-17T17:00,32.4,0.00,0.00,1013.7,1012.0,24140.00,14.8,135,36.3,0.108
2024-03-17T18:00,32.8,0.00,0.00,1013.0,1011.3,24140.00,16.5,134,37.6,0.108
